           0.0001849439
           0.0004472742
           0.0007228770
           0.0010124238
           0.0013166201
           0.0016362071
           0.0019719635
           0.0023247074
           0.0026952982
           0.0030846390
           0.0034936782
           0.0039234127
           0.0043748894
           0.0048492084
           0.0053475254
           0.0058710546
           0.0064210715
           0.0069989163
           0.0076059970
           0.0082437927
           0.0089138574
           0.0096178238
           0.0103574071
           0.0111344093
           0.0119507237
           0.0128083392
           0.0137093454
           0.0146559377
           0.0156504225
           0.0166952229
           0.0177928845
           0.0189460819
           0.0201576250
           0.0214304655
           0.0227677050
           0.0241726016
           0.0256485784
           0.0271992318
           0.0288283398
           0.0305398719
           0.0323379984
           0.0342271004
           0.0362117808
           0.0382968754
           0.0404874645
           0.0427888857
           0.0452067464
           0.0477469379
           0.0504156494
           0.0532193834
           0.0561649712
           0.0592595900
           0.0625107798
           0.0659264623
           0.0695149600
           0.0732850164
           0.0772458174
           0.0814070137
           0.0857787441
           0.0903716605
           0.0951969539
           0.1002663811
           0.1055922941
           0.1111876697
           0.1170661412
           0.1232420318
           0.1297303892
           0.1365470226
           0.1437085411
           0.1512323938
           0.1591369131
           0.1674413586
           0.1761659643
           0.1853319882
           0.1949617637
           0.2050787540
           0.2157076096
           0.2268742282
           0.2386058177
           0.2509309625
           0.2638796935
